,Gene,Counts,LogFC_Cha,Adj.P.Val_Cha,LogFC_Man,Adj.P.Val_Man,LogFC_Kot,Adj.P.Val_Kot,LogFC_Kow,Adj.P.Val_Kow,LogFC_Her,Adj.P.Val_Her,LogFC_Nor,Adj.P.Val_Nor,LogFC_Ito,Adj.P.Val_Ito,LogFC_Man,Adj.P.Val_Man,LogFC_Red,Adj.P.Val_Red,LogFC_Mar,Adj.P.Val_Mar,LogFC_Wah,Adj.P.Val_Wah,LogFC_Fla,Adj.P.Val_Fla,LogFC_Ali,Adj.P.Val_Ali,LogFC_Laz,Adj.P.Val_Laz,LogFC_YoT,Adj.P.Val_YoT,LogFC_Ber,Adj.P.Val_Ber,LogFC_Gro,Adj.P.Val_Gro,LogFC_Rop,Adj.P.Val_Rop,LogFC_Sun,Adj.P.Val_Sun,LogFC_Deq,Adj.P.Val_Deq,LogFC_Kon,Adj.P.Val_Kon,LogFC_Kir,Adj.P.Val_Kir,LogFC_Men,Adj.P.Val_Men,LogFC_von,Adj.P.Val_von
111,Ramp2,14,,,,,2.19566730243048,1.59512648679787e-14,,,,,3.3213416222,0.0018015567,2.27290735556973,7.7845392431765e-25,5.61780998799961,6.090276509617141e-14,2.6703697693623,1.71653399505648e-08,1.8860884016,3.80683892601004e-06,2.3595337011,0.0012899569,,,0.453299724702503,6.6370674965950695e-130,2.5842506327,9.880301793772951e-17,,,2.0128704187,0.0314441175,,,,,3.3689378746,1.73755798183219e-50,3.19026789057165,4.94707131353904e-148,,,,,6.43032164482484,3.04706308609928e-20,4.49995159605591,1.4402091198819799e-26
112,Dhrs3,14,,,0.7674430375,7.09645590110776e-05,0.553854525451445,0.000353853146791,1.1080244724,4.45093201462794e-14,,,2.3037493594,0.0082770036,1.34969489289238,9.74974292829138e-10,,,1.873863376137,4.350993435317e-08,1.4990898416,7.15536138550687e-06,,,,,,,,,,,1.4220217427,0.0007155223,0.3255135227,0.0086178695,1.39054722764385,2.98557459750596e-07,1.1715414654,3.00557455373366e-11,0.897112258677914,3.28853146267063e-25,2.71643659091895,6.89220418612463e-10,,,,,1.6612322939112,1.5974064542757e-06
113,Fhdc1,13,,,,,1.86728068742896,4.38416809233463e-23,,,,,1.4018023035,0.0183326336,1.56291418939585,2.35210773535163e-16,,,,,3.110521426,1.75442166082051e-27,1.6921345921,0.0151529536,,,,,0.7696777559,2.97521623111748e-05,1.93056355403484,6.28213667601556e-05,1.6867433334,0.0033645612,,,9.14345552021827,4.03042424913196e-17,1.0189502288,9.65694109559761e-13,1.09287439478339,1.61848251990955e-56,1.87898514557448,8.37911100598024e-06,,,,,1.96904410804297,3.24463253032464e-05
115,Dnm3,13,,,,,2.55195394913839,6.89313999116238e-22,,,,,2.0186626881,0.008062558,5.31834530376332,3.01079541645122e-20,,,,,2.9137587183,1.98641620197934e-08,1.824222656,0.0011185849,,,,,1.2024676001,2.43030154687376e-06,4.32525296669455,1.93271713941903e-07,1.6462690766,0.0395441186,0.3873914748,0.0422566233,9.37672436588199,4.7574937230981194e-11,2.6725618257,5.20517461029307e-37,2.66023094596314,1.27529782751508e-109,,,,,11.3598650230208,4.69492276134751e-05,,
116,Cd34,13,,,,,-0.590143156740273,0.0003449837762533,-0.6401451153,0.0005028854,-0.436835217444695,2.3392466650730902e-200,,,,,-1.55459101001303,3.541948142794e-06,-1.02100386960269,5.96932765162689e-08,,,,,-0.740462988583333,0.0273213937011932,-0.594721217908458,5.6618042188423405e-233,-1.0975122458,3.53339138040137e-07,,,-0.9279874724,0.0200629743,,,,,-0.8594924718,6.27609754208262e-07,-0.965563379981882,2.6901897276453898e-33,,,,,-1.50425964070501,5.29314939856043e-07,-1.21184936918222,9.161678236946631e-17
117,Ptprk,13,,,0.2539600556,0.0001967652,1.87260295018854,3.83423081205394e-11,,,,,2.6576052409,0.0038326037,1.66422215298058,1.18421482411359e-09,,,,,2.0216007008,1.27044846400972e-09,2.4688682087,0.0012899569,1.133472412975,0.0408340491456619,,,0.9918921543,5.16808262119365e-05,1.76801006776345,0.0002410613470797,1.502226385,0.0122626433,,,,,2.2218649236,1.59238301286932e-38,2.10581573546046,1.48914463341936e-95,2.39117598839505,0.0001494699002623,,,,,,
123,Cysltr2,13,,,,,1.61491426353355,4.2681037066486595e-18,,,,,1.716098835,0.0089402525,2.13309677259527,3.32618267432823e-18,1.75824734027159,0.000156259351375,1.50343541341345,4.38278166389891e-06,,,2.1482207028,0.0012899569,1.24423148716666,0.0267277844505236,,,,,1.22153434223627,0.0002629255326316,1.8587191274,6.08271714637882e-05,,,,,,,1.48462891361613,2.91405244712108e-94,1.88574362856733,1.40513773375444e-07,0.3948793534,0.0498936639,,,1.67599789602653,1.0911931529409601e-10
124,Gadd45g,13,,,,,1.37481672424795,4.26074943286184e-16,0.4620932923,1.24180995073356e-05,0.377943573109572,1.20490738752366e-237,2.6754834764,0.0100105303,1.92242141891769,1.9263601453122797e-18,,,1.99943917581441,1.0172489783560701e-14,2.2859967583,4.58237516551839e-09,2.2606221485,0.0004261394,,,,,,,,,,,0.4134458813,0.0001650598,,,1.1979369801,5.86593805713695e-10,1.31569250606413,1.0887267302016299e-33,3.13359758303928,3.35846713613542e-07,,,,,2.81836151274248,9.936165240472669e-22
125,Trpc1,13,2.686629888,0.0277698332,,,1.66525429869159,0.001905028119978,,,,,3.3960657234,0.0008706475,3.58866044313266,2.22942688900167e-14,,,,,3.3173993219,2.78767822488653e-05,3.0211295632,0.0013120817,1.448517502825,0.0356750159225802,,,1.0466777286,5.42027914414307e-07,4.06320320029942,7.4092051310893e-05,2.1428738385,5.88805041050314e-05,,,,,3.1888756723,2.27869164521944e-51,3.01189722042862,7.80551142830226e-105,3.01115266862356,0.0002020421082583,,,,,,
126,Tmem176a,13,,,0.6639347549,4.48705368943185e-07,0.45638696504081,0.0011182004360214,0.5309406043,0.0001383966,,,0.6462595388,0.0276846522,0.665908765952866,3.14852556720815e-07,1.45488662338165,0.0002260519893436,1.08729887087378,5.3958381690946e-12,0.5621268704,3.1679816452833e-06,,,,,,,,,,,,,,,,,0.7223736642,4.16530279998493e-05,0.676527996100064,1.6391040873236398e-11,0.865378899933306,0.000757347761853,,,1.77880689796475,2.5608687291611097e-16,1.0191142406587,6.021991390948451e-20
127,Alcam,13,,,0.3187260456,0.0048089431,1.82934453496856,1.44014056569605e-19,,,0.357027359849981,2.32610645252455e-159,1.9245801773,0.0018015567,1.11640494654692,1.09658352891714e-06,,,,,1.2063203063,3.63434276729039e-14,1.6631814685,0.0012899569,1.30371439937916,0.0194296100592348,0.351228148610125,3.64519997918683e-61,1.2382464975,3.05490159482395e-07,,,,,,,,,1.4538826547,2.42044604504738e-24,1.4113368055329,7.15584873805903e-84,,,,,,,1.64629647464948,9.185729049270779e-11
139,Mab21l2,13,,,,,8.88322314083205,1.426710867395e-32,,,,,2.7492861443,0.0019713716,5.42251756475861,3.3920873941432e-51,,,4.36377628755517,0.0001203456218113,10.4171402694,2.7565464899458403e-19,,,,,,,2.2376049548,9.2329250105138e-07,4.35138316452026,1.47192556989974e-08,1.1638452527,0.0350002196,,,11.4573857411488,4.93962964222955e-17,5.7889542705,2.36372196109881e-76,5.37408452236073,1.57230987648231e-163,6.9789113754419,3.49328225422868e-22,,,,,5.58718126952633,8.05021903985464e-10
140,Abca4,13,,,,,1.86022244063303,5.86758721438411e-16,,,,,2.4725151876,0.0024933734,2.86849767199421,7.14542852153703e-39,,,,,2.5110186125,2.2468527854861497e-18,1.6440974853,0.0037293167,,,,,0.8285224556,0.0001051904,,,0.7169310254,0.0288423022,,,8.36850870411309,7.28322293159674e-08,1.6250882603,2.5127550259838e-29,1.50603669058627,9.03136081898915e-84,1.936084573773,0.0004113751028251,0.3360827114,0.0498936639,,,2.13995464154147,0.000101330263888
141,Tgm2,13,,,0.7508887213,1.4795681554693e-07,0.912049651939965,3.56064002742276e-10,0.6272327124,3.78336585566254e-07,0.479916542625092,1.6436724971293e-262,1.1856621367,0.0178278956,0.574861152935412,1.91212250017655e-06,,,1.35773956331873,3.97785943718609e-14,0.9418230142,1.80018895387973e-12,,,,,0.351438755300026,2.00428414577709e-113,,,,,,,0.8597698548,0.0417642494,,,0.7812573427,6.26280263543623e-06,0.871142448968083,1.4637036730083e-22,,,,,,,1.51105512911585,1.87720005288782e-41
146,Klrb1c,13,,,0.4508591226,0.0089320283,2.24821550454183,1.87865537049324e-24,,,,,,,1.70968994112428,1.2455159932095101e-20,3.00956277145078,1.71530721476357e-07,3.20139029687404,4.52868615490432e-14,2.1172646041,1.5645924629954599e-12,,,,,,,1.7152980199,1.48396242128719e-10,3.09666876304778,3.6808338426277e-12,2.5646221613,0.0012943556,,,,,3.078955288,8.86834701486339e-46,2.90292280418194,3.95766654260856e-214,,,,,10.887895322214,6.56523922082525e-22,3.61473479117308,1.24334602973202e-27
147,Efna1,13,1.6112084366,0.0193631309,,,0.701574612850124,5.96281884486314e-05,0.5907907925,2.16017494718591e-08,,,0.5998885412,0.0488173362,0.614277070804105,0.0019429512421762,2.17189580850379,1.7889762838114e-06,1.38217466080849,2.98870315781374e-06,1.4519566789,1.93637598502913e-12,0.9493140434,0.0402857479,,,,,,,,,,,,,,,1.0213190245,4.66491163228412e-10,1.2171918969598,1.7964714221136002e-26,,,,,2.33422532996656,4.92356794435324e-09,2.10144515103301,1.57846934207172e-08
148,Neo1,13,4.3419325384,0.0182355882,,,0.744824564484803,0.0002667330518115,,,,,2.1909954301,0.0062344441,0.870537743334862,4.4814096042948e-05,,,,,1.2585242198,7.93549785762827e-05,2.4010622502,0.0030769717,,,,,1.1110015858,1.67211475845921e-06,2.24158621555084,1.06030241912822e-08,1.25983476,0.0292512601,0.4451011839,0.0013221255,,,1.766811928,2.22121557093385e-33,1.66063907584315,7.13520896893044e-118,,,,,,,2.41437687554657,7.54990285434403e-06
152,Sfrp1,13,,,,,1.11513952395915,1.7788377749861e-07,,,,,1.769828223,0.0017670478,0.725835882203822,5.81714387543345e-05,,,1.72917495705524,0.0001136315245528,1.2311262629,0.0035615597,1.3562080963,0.0081367755,,,,,,,1.78696819469341,1.50482464347468e-05,1.607073666,0.0023386471,,,7.39422216240778,4.14563958944559e-07,1.6727368298,1.93954463874968e-24,1.59662953436367,1.42536184438102e-84,2.77467640418373,2.22743733317045e-08,,,,,2.27288782895812,1.27880858302901e-07
156,Klhl4,13,,,,,1.41447098311989,4.50245143618087e-21,,,,,1.6610936949,0.0025343997,0.780678489158962,0.0006304834675467,,,,,1.4742605156,2.8370184754604e-27,1.6536906439,0.0035597104,1.50739941753333,0.0117256081505012,,,1.7673362361,7.20734467361485e-11,,,1.6456271075,0.0045173087,1.2754003542,1.553722079692e-10,,,1.643495935,9.481910241685511e-20,1.59473648306574,2.66912675282483e-53,1.13161988400197,0.0014422761084239,,,,,1.64002080683643,6.2115277384500205e-09
157,Muc1,13,,,,,2.23348467492219,3.81174227333305e-08,,,,,3.1912317202,0.0234943412,6.01511919297053,3.36974577572174e-81,3.69109767389188,6.29371962434959e-05,3.95620597329566,3.52492292967793e-06,4.8749421765,1.03014206453889e-21,1.7187936098,0.007032286,,,,,,,,,1.3045755932,0.0021362767,,,,,2.3785493296,8.51174796805187e-22,2.37193646271679,8.15951585229071e-61,4.2232510607848,1.84095841908506e-05,,,7.95126202760595,0.0002567989680522,4.14653625270346,1.28185051646562e-06
158,Gm10419,12,,,,,,,0.3214593924,3.59397530117235e-17,0.420324594606416,0.0,2.4719436268,0.0127257229,,,2.7014283661806,6.81815202277003e-11,1.6890941266754,5.52085507540887e-05,4.0192296036,1.07760064231698e-58,2.4453086618,0.0034203292,,,0.277175849321089,4.1187920177865e-137,1.3004474734,1.08278583008781e-08,2.85522986182197,4.86171805904075e-06,1.6795845975,0.0001108807,,,,,1.6468635908,3.06047127425585e-24,,,,,,,,,,
159,Vmp1,12,,,0.7207004349,0.0004641058,1.15373589139291,3.37655201650121e-07,,,0.369875174438812,3.4980131741961497e-168,1.3394172533,0.0109599629,,,,,0.697605837744121,1.62325097359002e-05,,,1.0453954629,0.0122533979,,,0.267303571448799,2.1096711587338e-48,,,0.921089160886293,0.0001929291087808,,,,,,,1.0454423214,5.4367706062737393e-11,,,1.51048500645075,1.80908524330651e-06,,,1.11020516929219,6.81841962265729e-07,0.318540955715338,4.1559003471774e-05
160,Cavin2,12,,,,,1.59331245265094,3.5899298584521596e-30,,,0.601165876799744,0.0,,,,,2.05668259753423,3.46509873793573e-10,1.40012210529121,8.82440812029899e-16,2.5904741536,1.3184905543261e-48,,,,,0.516726558402893,2.08985579725571e-241,1.0047740777,3.53701942606797e-05,1.57202580386569,7.36416635647836e-10,1.6424776077,0.0001643595,,,2.28988282537078,4.703116811600631e-15,1.5442407786,1.39899646336531e-23,,,,,,,,,2.21588446482111,2.37908347042247e-38
161,Casp12,12,,,,,0.882395040296193,1.6046121415304402e-09,,,0.332236905567172,8.067298473582999e-166,1.0327150692,0.0082272194,0.740215574626569,4.52004295025591e-05,,,,,1.2750823624,2.30611149816e-11,1.1354208664,0.0061885736,,,,,,,,,1.1613916587,0.0021362767,,,,,0.8965190564,2.80661028174915e-11,0.966219322205856,9.624931213140389e-36,1.35143621602762,5.64744914692749e-05,,,1.52080687462138,3.36642429727705e-06,1.03302839060276,0.0001423460561523
165,Plac8,12,,,-0.3095498458,0.0013459546,-2.02383710136668,0.0001168090826201,-0.6385565491,1.0594655425319499e-11,-0.61516551748282,4.6202193374517796e-262,,,,,,,,,-2.2111738321,4.11394158235215e-22,-2.0339490102,0.0078570546,-1.62978191555834,0.0435242745119794,-0.714652032579957,3.74955936464493e-180,,,,,,,,,-2.61557892777451,2.5057497412315197e-12,,,-0.88005456109029,2.0307599025374198e-22,3.72177877780743,2.94776260078689e-08,,,,,-2.09212636072977,2.1132462572821198e-26
166,Pgr,12,,,0.2764266071,0.0196417282,1.93155007832583,1.88155082372757e-14,,,,,1.5048442237,0.0105601956,1.51800617981861,7.26891786535251e-11,,,,,2.0081761312,8.29087234803126e-09,2.8980446611,0.0001410253,,,,,,,,,1.6148852799,0.0188475769,,,9.23659288472757,2.20772239571639e-13,1.7706791745,3.89530191904164e-30,1.68198662897363,1.0543009218440101e-104,1.43184574640575,0.0006526986056267,,,10.2579426239849,0.0008374675328846,,
170,Procr,12,,,0.4704741336,0.0026561483,0.622080980109953,7.0239782509703e-07,,,0.267903839231214,1.15925103069492e-86,0.7715388808,0.015708198,,,,,1.24045168466527,5.1672716026129406e-15,0.5932819609,0.0004508822,0.6665369472,0.0471257747,,,0.264496531575714,1.65636173437263e-39,,,,,,,,,,,0.660624792,2.69659151710824e-06,0.816979684307447,4.3091921285545997e-19,,,,,2.73853158903689,4.1195021795486503e-19,1.33549586751619,9.769487937144001e-17
171,Ebi3,12,,,,,-1.61028176252718,1.6627732220667e-14,-0.8563538073,7.79229047347286e-13,-0.278741847030067,1.11391476572363e-110,-1.496895799,0.0292428867,-2.10140365185135,2.21054282411193e-31,,,,,,,-1.8000444483,0.00404889,-0.91035234296667,0.0108336964297712,,,,,,,-1.5031169058,0.0250413744,-0.4036160774,0.0054754596,,,,,-1.21202377567893,8.590121920826351e-31,,,-0.2659413177,5.44938426115303e-05,,,-1.28762050709483,1.38914105501345e-07
172,Jam2,12,,,0.5027467261,0.0168254599,1.67661421993454,5.666289051690191e-15,,,,,2.7006531571,0.0032027797,1.58350605189391,1.03226797877681e-21,,,,,,,2.5009689776,0.0012899569,,,0.263919338390561,6.21513164324452e-96,,,1.56590875107027,2.38033470927545e-09,1.5837487917,0.0121717415,0.4468749715,0.0204287366,,,,,1.66885686436038,2.93625728923595e-93,,,,,2.62174814451062,1.2268210332995e-08,2.50705888266328,7.69680072897748e-10
176,Art4,12,,,,,0.816672685819258,4.77234611727414e-10,,,0.32876230170784,3.94694706146592e-150,1.5571939557,0.0031509018,,,,,1.285687205146,4.51718423881885e-16,0.7081101496,7.82239816489662e-07,,,,,0.284999907850142,8.196716369014381e-73,,,,,,,0.5821705776,0.0009711306,1.95819049277277,1.89915258272797e-13,0.8276805717,9.73161182891509e-09,0.765807782002817,1.33115613017511e-26,,,,,1.78838755775345,1.3170508645304599e-11,1.37445151556693,6.2750881371023e-19
177,Pbx3,12,1.8825587684,0.0144717161,,,1.30711300534764,4.60891976830071e-07,,,,,1.1801843295,0.011899614,0.940451350643799,1.73605500477911e-06,,,,,1.2159614139,1.25100691437397e-05,1.1504111674,0.0057622443,,,,,0.9580077457,3.7626934494777e-07,,,0.8792661638,0.0077481347,0.5879007042,0.007781607,,,1.1656259867,1.05195348875173e-15,1.11252307916196,2.97930755835036e-48,1.37572911454966,0.0001552647395679,,,,,,
181,Phf11d,12,,,,,1.74590408125906,2.2694376182175302e-20,,,,,1.720948635,0.0122688959,1.45172753208551,1.2519175771633398e-11,1.94343907572052,0.0005328488565708,2.55370337738405,2.91664172032617e-06,2.1920303954,1.3260447080457699e-12,1.2016643764,0.0139230518,,,,,1.2976427447,6.91010045776799e-05,,,1.5684858493,0.0120554525,,,,,2.005525943,5.83978476423529e-29,,,2.05417066191872,3.49449081076434e-05,,,2.00679285037353,0.000341779083026,,
182,Plk2,12,,,0.6309123996,0.0238213875,0.659231042073168,3.48413270937666e-07,1.1614403105,6.517316485894759e-11,0.306528958642653,1.31618300696086e-205,2.6983751836,0.039575208,0.423238612759914,0.0008594656980413,,,1.94551047832713,5.96581239570316e-08,,,,,,,,,,,2.30838547995656,1.35172141978173e-05,,,,,,,,,1.42069410876168,3.24585747045903e-14,1.72348620937125,1.94308633436555e-06,,,3.91690844993571,1.26359890083445e-07,3.33500130369446,9.96347473496137e-19
183,Cd37,12,,,,,-0.64888059384438,6.52053198271234e-05,-0.4908951667,1.5824777693176602e-15,-0.3022777864857,1.0044647917443e-128,,,-0.524008570454614,0.0026772569358849,,,,,-0.6863547859,0.0040578276,-0.9289088616,0.0299442471,-0.684583071616668,0.0267277844505236,-0.365450752882245,2.3345356937851e-122,,,,,-0.7188905753,0.0249277949,,,,,-1.069109062,5.0049908649930494e-12,-1.06935146704938,3.25500072722619e-44,,,,,,,-1.16153952653583,0.0001897001052704
184,S100a6,12,1.0067753673,0.0280317132,,,,,,,0.342688917138017,4.07037678142228e-121,,,1.12446318348706,4.03202759209351e-10,2.36240900025736,4.84922286310959e-07,1.10657449389557,1.13351899179562e-08,1.0970567388,2.07174099361499e-08,,,,,0.49524335400205,5.1256737007839e-116,,,,,1.2463915496,0.0010331494,,,,,1.60676905,3.2990106292418e-15,1.16087978039165,8.703232218525891e-52,2.29401552364863,6.89745476523075e-05,,,,,1.42124798675844,6.31129199445238e-10
185,Rorb,12,,,,,3.77581221430513,8.19256576072366e-27,,,,,2.5594536961,0.0003568728,4.77748708516215,1.25463273023498e-29,,,,,4.4815150392,4.0486166161778195e-18,1.6885745181,0.0125250113,,,,,0.9058056806,0.0001161577,,,1.4058185673,0.0005670484,,,9.14342158270965,1.19987985636795e-19,3.9120618922,1.39129473000264e-53,3.62249154556993,5.0111714495991e-90,5.01118899345959,5.2302131769758e-11,,,9.35472556509717,0.0002482298469009,,
186,Flt3,12,,,,,-1.21224137354558,9.46569317285979e-05,,,,,,,-0.854632758371204,9.94627365490309e-05,-3.93686131320965,1.02236084756845e-07,-2.07591374836792,0.0001793315580619,,,,,,,-0.430212983626797,1.4980615986241901e-136,-1.0303598226,1.5455157001894e-06,,,-1.6684281996,0.0001108807,-0.2774992712,6.72661174093422e-05,,,-1.5794145995,1.27784131389369e-22,-1.62279901115312,8.93657431250806e-81,,,,,-11.4343304069324,0.0004027186837767,-2.16368012301458,3.83876548827551e-09
187,Tmem47,12,2.4741684366,0.0250400461,,,1.67396706981729,9.25971858408798e-07,,,,,1.7523951841,0.0096852313,1.39571454201,0.0012230549772326,,,,,3.1940623244,5.98198607080275e-16,2.4928115995,0.0031169585,1.302897346625,0.0325326691947795,,,,,2.31008702620128,9.75176737033824e-06,1.7420037973,0.0160790483,,,,,2.3513811706,1.3985775785056e-23,2.23645591166908,2.28537316488444e-69,2.4792748987312,0.000654423861297,,,,,,
188,Tmem215,12,,,,,3.88431567185096,6.87359683538323e-21,,,,,3.3054022058,0.0021781459,5.32932577666923,1.40539230997828e-32,,,,,4.9339892832,8.253556884448639e-18,3.5225042036,0.0030769717,,,,,1.2973914073,6.49332437970446e-05,,,1.0046792564,0.0217051432,,,12.2516160880681,3.35707995784922e-13,2.7314656755,7.585903076939709e-26,2.84022497775632,1.27400626853656e-58,,,,,11.5340608850261,1.7663390481887e-05,3.67608707755149,0.0003625344436735
190,H2-Eb1,12,,,,,1.66663607084412,3.30285304880977e-18,,,0.322553461190638,3.14959282761583e-148,,,1.43019773410963,2.41363370598157e-23,2.28388824835985,1.83790109049386e-07,2.66829587963045,4.23459176071964e-32,,,,,,,,,,,2.13860587358486,3.09243923528067e-06,2.0784428164,5.92736151080911e-05,0.46429506,2.93599174773551e-05,,,,,0.980501038114788,9.190308172464591e-17,4.14416338556797,7.23987510415038e-21,,,4.01159352496292,0.0004512608435487,1.00435264436663,3.6775618860050004e-21
191,Bmpr1a,11,,,,,3.18272594586128,7.42313123741105e-21,,,,,2.5383620661,0.0009166008,2.8665549443505,1.0986098143975799e-18,,,,,,,2.3592088902,0.0002955798,,,,,,,3.75056102350189,6.43442437249376e-22,2.694994289,6.08271714637882e-05,0.7786868848,0.0003868407,,,,,2.42812214710987,2.09226737473468e-195,4.48248855747044,2.59307184532936e-13,,,7.80997063378726,0.0002123215762365,3.002301715636,2.21382696322842e-06
207,Osmr,11,,,,,3.90582099778458,1.52505329579345e-27,,,,,3.694586857,0.0025343997,4.58309161322082,8.232703844405721e-15,,,,,8.9170089321,2.11196461290424e-26,4.5586009437,0.0001410253,,,,,1.6683466107,1.51506732801474e-13,7.18783756570203,1.07617975368273e-13,1.9726565009,0.0116551522,,,,,3.5472083216,1.4214630865239e-56,3.63415024160083,2.8584208010798902e-180,3.79907556563519,0.0005266163956481,,,,,,
208,Jun,11,,,0.5830363779,2.62982653926404e-05,,,,,0.307131601131013,1.47432891884417e-106,,,0.688365144310582,6.5677307659726e-09,-1.58040782649047,2.95475392049731e-06,1.98393106506751,1.37510620085742e-28,1.2041694394,0.0033033233,,,,,,,,,,,1.3217589339,0.0210513688,,,1.66880570448341,4.04195701273091e-07,,,-2.46306622660528,5.02007321325393e-16,,,0.54125292,0.0005543049,,,1.41758745755773,6.91068664257474e-06
209,Cd86,11,,,,,-1.81175686413575,3.79218434561476e-05,,,,,-1.5965210149,0.0089629078,-1.53008295413378,6.60215648379016e-08,-3.6942378637122,1.95514809454627e-07,,,-1.5191191968,3.07499817073843e-05,-1.3677652141,0.0078005032,-1.37377948323334,0.0270120807980173,,,,,,,-0.7217341768,0.0295053066,,,,,-1.7758288207,2.99627536058316e-12,-1.92886188494133,5.51927414628326e-37,,,,,-12.751972177823,2.71398584955117e-10,,
210,Fap,11,2.6954116145,0.019717319,,,2.19137463633623,2.32154318720596e-08,,,,,3.9895684163,0.0025392355,4.66748373934142,4.4051729083055403e-10,3.2797958715047,0.0002331586917708,,,3.3005684339,8.26286001365815e-10,2.815496319,0.018145788,,,,,,,,,1.3889313724,0.0210513688,,,10.0485186384065,5.71866126015103e-11,2.0120861374,4.61042100923035e-27,2.11952745212848,2.71568037217222e-85,,,,,,,,
211,Adgrg2,11,,,,,1.41453701095679,7.183422100388351e-09,,,,,2.6828425645,0.0019409415,2.07103761782612,1.72183211188256e-13,,,,,2.9691421071,7.72403437475805e-30,2.9253242712,0.0110171753,,,,,0.8857012089,0.0001234447,2.44185065501846,7.14438927971017e-07,1.2309814252,0.0010306039,,,8.76803448816254,1.07948811221246e-14,1.3982957408,1.6842183755832e-17,,,2.75626880409928,7.67752071869253e-05,,,,,,
212,Zfp36,11,2.6578217048,0.0286554848,,,,,1.0001537665,6.7086048585201795e-12,0.332860426809053,7.17444584176583e-91,,,0.410472105250169,0.0007725968330153,-3.60516020981882,7.13903648315723e-11,1.56810739434603,2.39673777062858e-15,,,,,,,,,,,,,1.0618055084,0.0101732625,,,,,,,-1.49075268745675,2.84384664609548e-21,,,1.3800753961,0.0091917649,1.59075282451621,8.149438943911719e-11,1.03522187753837,3.57639914591056e-05
213,Aspa,11,,,,,1.61355221453404,5.00014855445058e-11,,,,,1.6373374837,0.011899614,1.71035362226728,9.336585607360709e-11,2.59315845458454,1.06319041572953e-05,,,2.5880850499,5.71373757417662e-29,2.3067655507,0.0042560072,,,,,,,1.70426015992406,7.46757076584221e-06,2.231535968,1.63031200790492e-05,,,,,1.4287955007,7.63190855304577e-18,1.28643001264273,2.1533292061742198e-34,3.2268796606309,1.05826376307318e-10,,,,,,
214,Tacstd2,11,,,,,1.37849020097358,7.08847151504143e-11,0.3735777066,1.3252877121973398e-11,,,1.5539326573,0.0403397847,1.21385745757556,4.59209431077945e-11,1.69280728895464,0.0001051737461663,,,1.1182462331,1.44724347391878e-06,,,,,,,,,,,1.2292780296,0.0014007811,,,,,0.7397055312,1.20512335119371e-06,0.731440310851094,2.58207089499792e-14,,,,,1.72705067081582,5.31665080176054e-06,1.00938224003038,0.0005745171080964
215,Rorc,11,,,0.5650224664,0.0015721759,1.61021155210353,3.76201084132346e-13,0.3649052105,3.9119038119753e-08,,,1.1175287077,0.0114985826,0.732691636702859,0.0006524165638606,,,2.17308027487537,2.4408414692882e-05,2.0069121089,6.20813320146432e-13,1.4008780843,0.0154575278,,,,,,,,,,,,,,,1.6463435548,4.53023083109223e-21,1.7260857856231,3.4292906272665497e-94,,,,,,,2.75366297000849,6.809815381043671e-09
216,H2-Aa,11,,,,,1.01123397160602,3.34188695879511e-11,,,0.407676637662132,5.76511096522206e-158,,,0.703978626660327,5.65846290681897e-07,1.4900674551627,0.0005150267670505,1.8432945877685,2.30248425657633e-22,,,,,,,,,,,1.78936910526347,1.8574068220373e-06,2.0842124184,0.0021200704,1.3052386697,1.31914252670625e-09,,,,,0.825897579021156,8.65829620866404e-12,2.7830794208259,1.6232061132148798e-12,,,,,1.03766821077485,8.82356503543794e-14
217,Gpx3,11,,,0.2878818768,0.0022039938,1.34384273414741,0.0012205171369087,0.5836506416,3.9119038119753e-08,,,,,2.11961568685417,2.97660958854114e-21,,,2.78541397513631,1.85665475738791e-18,1.9022427004,3.80451277840747e-05,,,,,,,,,,,,,,,,,1.014272636,3.2786324305906e-07,1.1875384998993,9.23739779549652e-22,3.69139332504749,2.08987246185627e-06,,,5.30134993912475,2.8537658670386103e-19,2.49297057690823,2.90026999520025e-09
218,Uba7,11,,,0.5750136212,0.001318597,0.478809307099443,0.0019909189972342,,,0.367253794636121,2.7555438059108298e-176,,,0.380922968553073,0.0033677750722514,,,0.652657043903665,2.59073168298653e-05,0.5180322245,0.0004092503,,,,,0.444238952607092,6.767742065336209e-116,,,,,0.7345782602,0.0041630577,,,1.07683120608521,1.41793652818943e-11,,,0.542078551648873,3.4509906652616297e-12,,,,,,,0.987195015384024,1.53962050944417e-14
219,Plek,10,1.0372164174,0.0291356844,,,0.707419636222092,0.0007504800990552,0.3557995898,5.70172008228214e-10,,,2.0329205419,0.0093448834,2.52910874881888,2.31445216784637e-34,,,,,1.2673150267,3.5848715574158205e-21,,,,,,,,,,,1.0104041588,0.0434714712,1.6264727439,0.041564083,,,0.7538406967,5.31869593885575e-05,,,1.09105733161961,5.53197717438924e-05,,,,,,
221,Satb1,10,-1.3371577624,0.0224062246,,,-1.65543089573249,0.0009059841483372,,,,,,,-1.39269551326287,3.81186606938922e-08,,,,,-1.378937256,0.0005370544,-2.0806206168,0.0042560072,-0.948882525750002,0.0408340491456619,-0.30331267292082,4.65363284038457e-86,,,,,,,-0.4835062938,0.0005122025,,,-1.1369586357,2.76930358224423e-08,-1.42402178875737,9.99030552753592e-22,,,,,,,,
